Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1077.769,1009.057,931.548,883.747,798.841,722.443,703.599,721.945,697.815,780.484,712.313,695.028,664.3,594.615,487.7
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,955.929,870.236,868.573,819.703,782.736,781.055,853.643,839.655,934.323,877.728,750.7,779.557,753.71,859.775,853.729
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,198744.07400000005,202680.966,208351.49899999998,215989.41799999998,218394.76799999998,222950.59,220248.11800000005,229358.19900000002,238204.815,246500.488,251509.71899999998,264974.50499999995,275932.4919999999,286517.21099999995,297480.72000000003
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,23565.334,24364.431,25992.767,27044.544,28205.761,28687.267,27113.439,30964.317,33819.408,36039.649,36452.187,40957.785,43531.577,45806.159,53024.084
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,35235.326,36243.213,38115.989,40791.471,38155.899,39384.287,37045.896,36535.579,38993.524,39973.285,42236.344,47366.112,51300.119,52084.207,50305.486
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",23524.129,23281.638,23272.282,23675.975,23966.063,22511.727,21758.413,23304.744,24816.36,25842.254,26654.987,27238.766,27920.323,28817.868,30109.342
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,930.017,1036.552,1161.697,1374.483,1665.13,1787.29,1929.698,1992.821,2086.48,2563.8,2756.717,2885.648,3117.015,4201.562,4331.152
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,3336.882,3996.925,3889.675,4387.661,4850.587,5852.466,5931.495,7379.985,7952.278,9345.013,10389.178,11436.105,13245.507,15422.607,16854.94
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,40581.022,41459.045,42178.641,43955.003,45620.399,47358.656,48411.226,50132.433,51494.686,52719.016,53112.102,53970.33,55095.026,55791.053,56274.649
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1870.62,2326.305,2258.2,2505.194,2291.014,2514.903,2304.461,2350.546,2452.358,2630.332,2452.441,2340.432,2375.236,2716.924,3061.172
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,209,211.593,218.205,228.284,235.545,243.066,245.866,251.786,261.404,274.484,255.363,252.304,262.376,287.597,296.258
