Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",980.813,959.843,945.616,885.258,871.229,804.753,759.51,776.804,775.023,801.579,758.326,790.851,796.046,687.956,603.086
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,541.423,687.977,708.208,875.027,951.933,822.82,855.676,916.194,871.879,877.782,804.556,950.674,1043.507,1276.436,1355.175
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,138343.544,144914.32200000001,149617.57299999997,156552.696,161648.718,163650.975,155225.88700000002,163253.845,171010.55499999993,175291.92199999996,179189.54199999996,182839.74,191879.99100000004,199334.46699999992,205343.53499999997
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,15324.614,16262.384,17292.208,18667.276,19565.896,20308.248,17646.725,20062.099,21868.319,23521.218,23683.12,23683.93,26398.531,26663.218,29524.618
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,24111.785,25069.529,26287.996,26954.55,26823.922,25801.092,22059.168,23817.438,25298.135,24732.862,26290.41,27804.909,27772.706,30524.212,30449.711
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",14067.18,14719.656,14962.942,15711.876,16029.441,15292.361,14298.698,15805.26,16607.82,16915.62,17304.443,17762.016,18612.041,18980.261,19420.268
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,706.023,786.941,884.559,1005.129,1152.756,1219.56,1420.704,1516.428,1625.752,2118.484,2340.048,2500.396,2882.463,3686.12,3961.025
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1950.945,2449.466,2467.919,2768.581,2974.25,3743.565,3878.005,4558.34,4919.45,5825.043,6505.075,6911.182,7685.221,8842.12,9508.221
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,31504.335,33149.649,33900.896,35603.472,36713.219,37801.613,37330.626,38314.807,39338.981,40292.552,40644.37,41386.402,42307.83,43226.096,44271.339
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1846.757,1876.528,2242.929,2074.014,2470.116,2618.626,2306.094,2380.296,2727.574,2500.809,2416.488,2587.499,2581.094,2975.778,3055.414
