Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",34.393,33.143,32.467,32.43,32.154,30.638,31.115,35.237,36.285,35.15,32.323,27.552,27.345,26.072,24.531
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,8.702,8.654,8.622,9.496,11.53,9.686,9.612,9.664,12.735,13.742,13.476,14.334,13.808,17.479,15.619
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,57163.70899999999,60183.17799999999,62625.79699999999,64870.14600000001,65862.68500000001,68581.09900000002,65585.823,68170.75200000001,71980.916,74425.47899999999,76072.77799999999,78499.56999999999,79308.06599999999,75998.64499999999,75240.023
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,3889.176,4352.499,4624.729,4920.75,4878.697,5104.917,4688.171,5300.646,6015.629,6735.898,7287.595,8594.973,9662.207,8508.975,8380.198
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,7484.542,7944.354,8462.232,8799.842,9041.722,9379.366,7788.801,8881.819,10260.381,10245.976,10386.636,10191.481,10960.639,10368.933,10354.018
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",10403.867,11544.297,11841.352,12328.361,12771.002,13783.511,12364.82,12076.406,11967.706,12271.137,12744.401,12644.37,10679.887,9529.088,8926.247
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,562.964,625.38,690.377,755.055,838.414,899.878,902.765,946.563,1000.111,1144.247,1193.979,1249.755,1328.493,1457.686,1591.688
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,592.563,824.29,744.059,865.077,1076.467,1408.347,1416.486,1600.561,1769.936,2285.517,2649.925,3015.91,3236.062,3295.035,3397.049
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,8996.613,9391.326,9704.941,10115.689,10468.534,10804.516,10859.569,11222.71,11601.756,11946.721,12073.266,12362.31,12695.217,12841.513,12934.143
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",2870.191,2838.382,3292.42,3377.4,3327.53,3603.08,3488.063,3408.503,4059.505,4213.94,4093.104,4259.994,4265.81,4232.685,4214.954
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,336.787,347.685,368.066,404.589,422.651,442.617,438.337,441.052,475.696,546.403,532.07,511.569,479.527,457.855,436.536
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2767.345,2913.672,2806.126,2661.536,2544.593,2558.767,2694.351,2506.885,2459.183,2481.745,2821.258,2920.466,2824.019,2231.25,2056.042
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,5036.965,5188.901,5483.526,5400.893,5451.258,5420.494,5406.656,5533.575,5862.926,5607.405,5561.424,5481.042,5739.68,5763.435,5766.49
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,2185.331,2339.198,2268.503,2611.952,2596.582,2412.264,2514.932,2455.353,2393.557,2458.153,2381.19,2308.787,2487.6,2509.74,2527.554
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",464.839,474.925,477.532,502.924,531.033,535.355,518.511,536.635,545.527,565.977,593.133,585.223,613.789,643.621,663.974
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,3540.521,3353.797,3517.394,3540.237,3436.569,3418.067,3641.034,3708.478,3834.313,4123.956,4254.56,4854.056,4502.546,4286.683,4074.929
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,2768.57,2783.192,2877.654,3112.832,3146.581,3352.258,3141.598,3374.618,3372.319,3298.019,3433.772,3475.764,3456.897,3319.916,3257.927
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",5263.435,5261.28,5466.886,5473.009,5331.052,5457.662,5721.729,6176.948,6362.371,6500.385,6066.465,6043.87,6375.693,6552.23,6658.274
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,0.287364913083,0.33033878346,0.317322852596,0.380551195732,0.309729411712,0.382988019511,0.453874259581,0.562229123415,0.52352550762,0.561678742746,0.559071073145,0.664197828848,0.768175444085,0.886075040657,0.9923108355
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",0.287364913083,0.33033878346,0.317322852596,0.380551195732,0.309729411712,0.382988019511,0.453874259581,0.562229123415,0.52352550762,0.561678742746,0.559071073145,0.664197828848,0.768175444085,0.886075040657,0.9923108355
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,94.255538079998,93.989650666888,93.652464312006,93.223766782034,92.739617528289,91.708958010964,91.145844095452,90.396180442482,89.568623982637,89.026062467988,88.891164148272,87.913838173967,86.815510203127,86.473060345247,85.032417734778
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,90.097210710626,89.416975298804,87.833715759509,86.165028238987,85.874523139446,85.390189745099,84.047527647668,82.421225952634,81.824773824738,81.096311249001,81.044839088561,81.354094548149,80.14803745049,80.350197047481,79.70067221518
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,90.07930789697,89.398883561237,87.812805702925,86.141102013856,85.850439570201,85.369981058935,84.024302636511,82.395381242082,81.800385103531,81.071645581611,81.021600776107,81.334233608252,80.12686955275,80.330777172982,79.683848400745
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.017902813656,0.018091737567,0.020910056584,0.023926225131,0.024083569244,0.020208686164,0.023225011158,0.025844710552,0.024388721207,0.02466566739,0.023238312454,0.019860939897,0.02116789774,0.019419874499,0.016823814435
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",0.083299815637,0.090744277801,0.095528043852,0.095546857434,0.101271192331,0.122077617876,0.149627650869,0.139705952287,0.153359130967,0.151288132222,0.159208539867,0.168167588374,0.176789238248,0.212180861836,0.224670436584
