Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,9565.757,9570.503,9869.346,9406.97,9338.924,9377.353,9639.827,9800.607,10649.125,10777.629,10881.674,11247.559,12018.952,11888.238,12177.249
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,4299.882,4414.97,4296.724,4446.598,4602.258,5010.605,4922.609,4599.15,4946.08,4964.381,5293.355,5195.089,5148.405,5275.562,5141.742
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",432.094,434.682,432.475,475.445,511.149,513.332,505.383,538.346,525.635,542.904,591.031,560.614,581.897,598.704,611.114
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,4417.751,4604.826,4669.789,5153.362,5210.042,4902.69,4537.701,5054.769,5303.781,5675.607,6091.261,6402.61,6813.263,7803.657,8202.345
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,4579.113,4479.045,4637.893,4882.745,4939.803,5145.125,5179.644,5231.483,5496.071,5677.478,5599.893,6016.131,6067.933,6111.753,6402.528
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",8272.238,8363.302,8697.036,8755.162,8577.643,8097.459,8951.107,9135.267,9488.192,10231.286,10118.018,10101.085,10511.263,10485.464,10460.682
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,3.063907270111,2.76815787658,2.285126302658,2.305782498348,2.482093031541,2.342403578709,2.365468140563,2.459105452661,2.141052277986,2.4061942886,2.456683859552,2.479306464457,2.456144686609,2.307486067912,2.46915941959
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",3.063907270111,2.76815787658,2.285126302658,2.305782498348,2.482093031541,2.342403578709,2.365468140563,2.459105452661,2.141052277986,2.4061942886,2.456683859552,2.479306464457,2.456144686609,2.307486067912,2.46915941959
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,39.023774320618,39.555594897315,39.862632294059,38.998902027865,38.164700037553,36.862668208931,36.750520227786,37.482222055805,37.82286460553,37.96589717898,37.390654927523,38.960068214516,38.906912310491,39.493892022932,40.496200308155
