Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,4.736820207524,4.721739825623,4.528845339261,4.523273599837,4.57966972826,4.538769006565,4.619206194991,4.460505425222,4.014593608899,4.221041984143,4.271931406699,4.205220231562,4.463987560215,4.33403004517,4.11232791544
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",4.736820207524,4.721739825623,4.528845339261,4.523273599837,4.57966972826,4.538769006565,4.619206194991,4.460505425222,4.014593608899,4.221041984143,4.271931406699,4.205220231562,4.463987560215,4.33403004517,4.11232791544
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,32.410842793895,31.958303659015,34.370101278181,34.666157789313,35.060717675491,34.907246659559,32.416506355944,33.765015708309,34.351504106113,35.551231793212,33.269796209691,33.129976351704,33.043639946503,33.048760389042,35.14412149206
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.852116987459,1.18395293388,1.146270982454,1.292630560016,1.183013206584,1.257218084458,1.237514999468,1.32810151435,1.812631105863,2.156201666724,2.267566069246,1.677547475161,1.502367292645,1.442906940939,1.178689465059
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0.21061119319,0.556437743816,0.437997125569,0.536760167544,0.350924924825,0.475507071973,0.699448485991,0.826363140082,1.268113330501,1.64178122561,1.845272298788,1.241544213823,1.07734834728,0.9928786284,0.786968356014
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.641505794269,0.627515190064,0.708273856886,0.755870392473,0.832088281759,0.781711012485,0.538066513477,0.501738374268,0.544517775362,0.514420441114,0.422293770458,0.436003261338,0.425018945365,0.450028312539,0.391721109045
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",0.934433487956,1.04588443592,1.04199176899,1.196451970881,1.279485928434,1.375376095644,1.377715622765,1.768136517597,1.748892391955,1.693400368892,1.743426493419,1.959655182991,1.77483749398,1.801989400738,1.763771226767
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,4.927840954105,5.336481676093,6.143346810227,6.606237324349,6.286957697677,6.377301050371,6.476224223313,6.271961715508,6.084472248224,6.38012351534,6.128172272305,6.661475934584,7.126396735509,7.448634154964,6.104541861647
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,25.696451364375,24.391984613122,26.03849171651,25.570837934066,26.311260842796,25.897351429087,23.325051510399,24.396815960854,24.705508360071,25.321506242256,23.130631374721,22.831297758968,22.640038424369,22.355229892401,26.097118938587
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,5.311713684218,5.486565952714,5.53264516336,5.707303874447,5.579828326436,5.692408280453,5.926310847556,5.329994069381,5.051385657916,4.842933618534,4.48531572164,4.37987459368,4.383199679208,4.639065847,4.705466818013
