Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",355.955,341.884,334.139,328.141,323.408,331.483,299.231,328.457,382.176,437.811,429.418,446.936,508.122,530.437,522.115
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,68.746,70.146,71.363,78.502,71.74,128.999,87.318,80.301,82.511,94.748,97.279,88.714,87.981,128.188,150.277
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,85320.673,88903.42299999998,91555.90700000002,94485.87100000001,96529.78899999999,98654.912,95482.39,101235.81399999998,104788.40200000002,108426.01599999999,110830.15999999996,113053.04500000001,116505.87000000001,121717.78999999998,119472.15499999998
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,11575.112,12527.322,13311.136,13679.485,14155.569,14518.48,13252.373,15483.177,15670.928,16005.342,15482.462,16524.632,17277.502,17564.789,14161.349
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,11074.357,12362.191,12497.906,12908.199,13251.505,13244.736,11716.728,12704.371,13976.188,15042.307,16278.774,15889.593,16717.506,19360.468,19576.852
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",10014.621,10893.251,11224.183,12029.226,12482.29,12893.306,11542.433,12492.581,12547.032,12522.344,12595.58,13092.805,13356.426,14170.317,14303.041
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,330.307,382.652,453.607,553.334,751.222,816.985,960.931,916.734,921.739,1169.893,1336.855,1631.188,1844.691,2485.603,2547.789
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1353.249,1631.45,1656.744,1674.002,1808.814,2392.023,2660.932,2888.551,3283.884,3734.15,4241.65,4428.819,4954.688,5301.779,5705.216
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,17958.416,18439.018,18884.944,19332.33,19737.181,20152.939,20641.006,21386.72,22070.254,22696.5,22967.614,23445.068,24040.142,24404.921,24710.607
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1685.912,1767.984,1886.489,2015.117,2221.131,2142.61,2012.378,2110.857,2133.384,2244.484,2357.896,2355.281,2495.326,2758.503,2717.451
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,837.345,837.233,853.465,853.301,852.635,856.763,808.132,826.776,866.422,943.794,916.731,920.482,958.731,1058.311,1078.351
