Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,4.341913968387,4.098382489197,4.310137310737,4.165347958661,4.019295630501,4.349812348107,4.33917747481,4.281672036303,4.346854371336,4.32381454859,4.207173557909,4.073443464624,4.040849773505,3.821091777304,3.864630182428
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",4.341913968387,4.098382489197,4.310137310737,4.165347958661,4.019295630501,4.349812348107,4.33917747481,4.281672036303,4.346854371336,4.32381454859,4.207173557909,4.073443464624,4.040849773505,3.821091777304,3.864630182428
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,36.243106032912,36.783568222383,36.722619123698,38.411885997624,40.538033046473,38.424911250238,38.88825206331,39.858309845526,39.226370834263,39.779905386432,40.271173630678,43.167574450965,42.275184565672,41.260548247558,40.475319668754
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.505297817943,0.467458407349,0.405092947954,0.396497554015,0.426067996075,0.362178907963,0.423741204143,0.358757096965,0.334871296095,0.337423891423,0.584223545575,0.534014616973,0.420554731328,0.355371115139,0.351857945878
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.505297817943,0.467458407349,0.405092947954,0.396497554015,0.426067996075,0.362178907963,0.423741204143,0.358757096965,0.334871296095,0.337423891423,0.584223545575,0.534014616973,0.420554731328,0.355371115139,0.351857945878
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",0.618635013948,0.637091726437,0.67339294863,0.755209783886,0.743976001828,0.732524097071,0.783604238144,0.791939371958,0.79316891398,0.760835778729,0.750093922601,0.781877625971,0.771523629359,0.703160724656,0.709556540054
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,14.623681515103,14.852938007634,14.190974964149,14.783388964463,15.235682228969,14.280601807024,16.190196839742,13.939248676977,13.382108858005,13.68143627233,12.969745584162,13.175801741545,11.930700075052,12.246101265858,11.708127923274
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,20.495491685919,20.826080080963,21.453158262965,22.47678969526,24.132306819601,23.04960643818,21.490709781281,24.768364699627,24.716221766183,25.000209443949,25.96711057834,28.675880466476,29.152406129934,27.955915141905,27.705777259548
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,5.096570614572,5.643796089906,5.537303244326,5.660642101582,5.628072529294,5.337970127496,5.777724923698,5.391061772576,5.206025949282,4.980252133784,5.080919484253,4.455498732191,4.555700772036,4.724521941486,4.755454061336
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.290702044563,0.335164046422,0.326002027895,0.36700478568,0.362481338543,0.364808918196,0.391797232644,0.367849426865,0.38530528181,0.3946681277,0.428552769243,0.369776596604,0.327102665798,0.207583759597,0.23623673067
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.969730976761,0.870973434004,0.915818915335,0.791587552935,0.704374555658,0.605581386518,0.543340003051,0.569285367179,0.404335763639,0.411316312913,0.482166203312,0.402895559463,0.4207232689,0.416589889342,0.400393488108
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",1.495860059446,1.415651752605,1.405114332218,1.266293472935,1.279155386307,1.351668916717,1.701566379878,1.540338185003,1.445160167685,1.259845453203,1.188442983882,1.027912732041,0.965906489047,0.925827062478,0.835817495576
