Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",562.223,506.357,473.59,429.117,393.527,378.615,391.218,397.854,355.42,336.933,380.613,382.878,388.641,413.208,361.187
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,7442.226,7734.155,9260.542,9977.811,7684.346,9330.366,8603.284,10144.167,9612.622,7516.852,9533.392,10375.126,13702.374,14661.201,15655.718
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,1882.616,2078.624,2225.785,2202.499,2158.356,2247.816,2258.797,2273.914,2301.558,2427.894,2479.301,2486.637,2573.9,2615.319,2572.56
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",6390.608,6562.249,6455.882,6723.351,6679.505,6670.966,7111.881,7394.722,8090.302,8901.634,8571.77,8582.423,8754.34,8850.499,8739.317
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,8.323434315838,8.344034563213,7.878192149811,7.672780904592,8.38781112587,8.403441998704,7.925755722387,7.76568383407,8.424128655658,8.283207284333,7.589758617935,6.574211269072,6.250024046067,6.839498725871,6.943011950602
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",8.323434315838,8.344034563213,7.878192149811,7.672780904592,8.38781112587,8.403441998704,7.925755722387,7.76568383407,8.424128655658,8.283207284333,7.589758617935,6.574211269072,6.250024046067,6.839498725871,6.943011950602
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,16.840829107122,23.735208551457,24.394036028443,22.843865652098,22.445047233891,23.332230845995,21.754423870368,20.532161543476,19.921022130565,20.491275127996,20.322368417815,22.558885899287,21.219550520216,20.763774135047,18.883791364715
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1.004416308185,1.69072717818,1.653131194517,1.442967441563,1.482617843441,1.402467665769,1.346294319436,1.150228518084,1.12495054822,1.202815851053,1.172802085208,1.305183979491,1.24120616846,1.228347787424,1.102155913793
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,1.004416308185,1.69072717818,1.653131194517,1.442967441563,1.482617843441,1.402467665769,1.346294319436,1.150228518084,1.12495054822,1.202815851053,1.172802085208,1.305183979491,1.24120616846,1.228347787424,1.102155913793
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",1.403545429408,1.607134310815,1.196544622481,1.09987884104,2.20366175936,2.917176410216,1.914305429934,2.556163024095,1.761372122065,1.512327086435,1.636855729522,2.809992795052,3.071426505985,2.85181651887,2.40126373175
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,7.369189352065,14.311138027599,15.29786020353,14.360937345269,12.743208975995,13.61739999709,13.014315998677,11.238856216568,11.502085911843,12.106658340759,11.970908212658,13.088496466673,11.72848924182,11.635784920621,10.290881498612
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,7.063678017464,6.126209034862,6.246500007915,5.940082024226,6.015558655095,5.395186772919,5.479508122321,5.586913784729,5.532613548437,5.669473849749,5.541802390426,5.35521265807,5.178428603951,5.047824908132,5.089490220561
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,3.931099527028,3.346915682749,3.440666073135,3.211709015774,3.185820787712,2.868487232393,2.959780186475,3.103367395627,2.90167854039,2.98248164503,2.96127206979,2.975160140025,3.01821789199,2.895914126252,2.830694682822
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,0.878200221704,0.807208408914,0.909166268998,0.890921488935,1.002054250701,0.920734958551,0.999322893189,0.907442562358,1.032347620992,1.072534386781,1.097710019118,1.003975849574,0.899017365865,0.871422048977,0.932303821819
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.023110117212,0.020472051483,0.018679548665,0.017961129291,0.018606979705,0.016451851197,0.018116156799,0.019270625833,0.01777483671,0.016955320474,0.017106469821,0.017236524589,0.018388168608,0.016998850377,0.014360289499
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.111184261322,0.093767889017,0.089931469586,0.084406674644,0.079879770419,0.074023665394,0.079723987803,0.07718885788,0.071257235054,0.067474060423,0.066837497193,0.065788722874,0.069813239053,0.064461144212,0.066916978527
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.094603264671,0.078101348326,0.08678423926,0.082085854567,0.094876180138,0.087842569285,0.089885372933,0.111114935784,0.1347124091,0.166562139776,0.191201252942,0.149769419614,0.129336067253,0.125682900622,0.101512221411
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.077683263571,0.068537518585,0.066118423797,0.071035105393,0.071216584066,0.068237895945,0.077348626988,0.079397760014,0.071813319331,0.067836162815,0.061928566636,0.052996318674,0.04425085574,0.039327905385,0.036663485837
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|324-326---Fabricación de productos derivados del petróleo y del carbón; Industria química; Industria del plástico y del hule<C1>,0.94021307034,0.872752123052,0.93190586664,0.910421151592,0.899380984683,0.751687126098,0.679086636578,0.738184413753,0.767529365222,0.743941843459,0.734800416172,0.698804069449,0.657548723163,0.659559571231,0.705674807082
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|327---Fabricación de productos a base de minerales no metálicos<C1>,0.741871816479,0.596496832127,0.467522671219,0.443482785141,0.437599991518,0.383649315836,0.336456424054,0.268877589536,0.243124017915,0.285767239115,0.225110219097,0.226371009538,0.186690614837,0.160104110817,0.179079132191
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|331-332---Industrias metálicas básicas; Fabricación de productos metálicos<C1>,0.137035321478,0.129553117883,0.124658458765,0.121090604892,0.118580499283,0.127006134421,0.135851291751,0.172575592364,0.176463415215,0.151447093101,0.085522699153,0.074469217497,0.065918864315,0.060512566043,0.067005652699
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|333-336---Fabricación de maquinaria y equipo; Fabricación de equipo de computación, comunicación, medición y de otros equipos, componentes y accesorios electrónicos; Fabricación de accesorios, aparatos eléctricos y equipo de generación de energía eléctrica; Fabricación de equipo de transporte<C1>",0.009334448071,0.008403601028,0.008765939306,0.008719079073,0.009687453791,0.010044470154,0.00858676812,0.009595429961,0.009571600617,0.010343231599,0.009463707877,0.008049019526,0.007457980053,0.073607945766,0.0759264386
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",0.080552975647,0.069875004463,0.069056281883,0.064873376914,0.063808916158,0.056785389055,0.062032386443,0.068300072074,0.073275026573,0.071209171393,0.059453353961,0.05221841457,0.054201792711,0.046193436158,0.042663771466
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,0.038789729942,0.034125457234,0.033244766661,0.033375758011,0.034046256921,0.030236164589,0.033317391187,0.031598549545,0.033066161318,0.032921555785,0.031396118668,0.030373952139,0.027587040363,0.034040302295,0.036688938608
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,74.83573657704,67.92075688533,67.727771821747,69.48335344331,69.167141640239,68.264327155301,70.319820407245,71.702154622454,71.654849213776,71.22551758767,72.08787296425,70.866902831641,72.530425433718,72.396727139081,74.173196684683
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,5.222186143506,4.831382280605,4.968764375994,5.243943416388,5.532894168761,5.433329918369,5.537193920921,5.917429970184,6.117751242848,6.526149576383,6.184640694509,6.349447317895,6.599030180569,6.336289317861,6.958015127847
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,10.51893881201,9.27668349359,9.168842393186,9.693450264907,10.287313451884,10.311143562876,9.464390853176,10.617523748306,10.87991598361,10.46727597355,10.92814115996,10.681621815111,10.578007903544,10.686143100182,11.506968123162
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",5.290170989114,4.796896553939,4.790289497223,4.770234635127,4.912589518683,4.591457225441,4.326108148544,4.167153187588,4.355574784597,4.40562836878,4.367464032868,4.287057889528,4.308150748757,4.268864075338,4.219440593732
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,0.22126478723,0.219085251281,0.239111959501,0.285510779569,0.358464151229,0.369760213582,0.436523603772,0.443325635514,0.44969840372,0.562932314293,0.586524079491,0.592728150602,0.69522684228,0.866555449356,0.860123045923
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,0.930028483206,1.130638277036,0.967513548572,1.024310595731,1.256351821619,1.483526428005,1.836416166525,1.9153932397,2.041824290079,2.385327182527,2.587679005041,2.610030257083,2.691012073833,2.822002122426,2.937690744917
