Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1103.758,1098.541,1031.626,1124.167,1089.088,1075.111,1079.273,1171.785,1224.536,1308.916,1190.033,1136.672,1121.751,1093.508,1056.81
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,510.882,577.741,598.441,628.12,746.693,814.088,792.276,844.807,1230.015,1234.388,1236.614,1215.437,1263.432,1456.268,1560.574
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,267223.13,274369.9710000001,280677.426,293331.41,303434.94899999996,313522.625,301677.125,325179.979,343566.684,357114.915,364728.3699999999,369839.559,389605.473,407312.469,430232.886
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,40123.871,41901.514,42579.371,45439.159,47064.278,47633.343,43415.935,49693.375,55050.4,58841.544,59870.852,59361.478,65250.63,67478.072,76181.199
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,53514.276,53897.211,54520.925,53965.398,56386.612,56175.203,48054.468,54266.546,59775.688,59894.599,59473.538,58465.345,61577.807,66726.861,71887.946
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",30955.467,32258.49,32854.756,34905.781,35741.807,38530.191,35378.14,39451.05,40881.518,42619.551,44131.413,46333.544,48189.431,49066.36,51464.773
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,1483.406,1689.797,1948.451,2341.654,2688.279,2885.876,3631.035,3897.631,4144.603,5460.862,5960.517,6425.062,7103.462,8619.286,10057.951
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,4510.654,5628.218,6020.387,7142.423,8262.569,10372.763,10619.344,12546.518,12643.903,14785.268,16292.577,17805.807,20386.143,23718.804,25090.956
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,49889.477,51692.348,53235.02,55996.342,58622.075,61358.405,62520.001,64693.531,66690.405,68492.451,69203.48,70491.635,72295.714,73763,74942.055
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",4417.998,5348.886,5408.526,5499.392,5623.612,6013.407,5840.08,6236.023,7024.745,6537.568,6808.226,6368.627,6991.2,7844.725,7435.087
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,275.855,278.238,287.896,301.371,305.206,311.776,296.603,308.573,326.855,349.743,346.839,362.891,389.284,433.947,453.293
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",11161.705,10990.361,12070.06,13331.922,13891.66,13430.379,12570.347,13056.55,13505.662,14471.738,15451.301,16245.178,17116.119,18036.577,20070.729
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,21223.267,21215.937,21723.981,21602.743,21492.401,21955.682,22690.989,22971.307,23582.438,23767.605,24408.49,23823.923,23518.315,24389.543,24655.614
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,11411.069,10644.57,10710.302,11969.863,13019.903,13868.646,14460.345,14548.168,15685.495,15764.347,15929.091,15738.36,16570.794,16058.76,16133.023
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1942.768,1954.214,1954.449,2074.072,2192.469,2202.272,2155.003,2245.681,2245.952,2319.799,2397.323,2365.069,2467.81,2585.176,2641.443
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,9365.469,9274.084,9558.573,10029.81,9529.606,9229.498,8878.111,9332.835,9402.064,10362.758,10631.67,10940.632,11896.039,12725.302,13636.738
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,11096.51,11514.776,11670.353,11842.011,12110.58,12416.132,12338.667,12615.951,12702.411,13050.52,13569.263,14138.797,14568.355,14507.432,14244.18
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",15851.338,16081.327,16134.376,16889.469,16503.892,17139.052,18828.057,19316.24,19904.545,20396.562,20253.79,20973.211,21284.37,21358.624,21337.899
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,4.965900797521,5.166567689276,4.592391823707,4.251671007813,4.49983872882,4.474068051364,4.702032162747,4.265907586929,4.050660134646,3.831813189566,3.953651930635,3.828433103485,3.491307590415,3.438429086205,3.464724847562
