Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",171.98,168.7,164.327,179.782,199.512,190.941,184.026,200.727,206.319,196.951,175.43,171.272,186.426,220.88,234.473
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,49.191,52.523,51.47,54.76,59.808,61.234,61.254,61.01,61.706,67.753,66.615,73.799,75.993,144.004,171.892
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,120553.055,125114.94699999999,130816.336,136694.628,139917.087,144228.562,138456.259,144408.78,151956.52,159370.61800000002,164763.86899999995,166842.374,172345.05799999996,169866.356,168923.221
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,13785.438,15215.482,16486.102,17358.279,17073.562,17214.728,15636.412,16976.226,20173.941,21875.61,21682.266,22388.59,24047.591,23205.187,22196.069
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,17167.868,18715.312,19987.394,21082.797,21592.044,22290.666,19639.977,22105.583,24080.96,24244.425,27027.994,28112.783,28995.597,27829.812,27930.796
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",10496.135,10715.814,11227.074,11532.05,11825.382,12416.684,11644.847,13225.551,13532.889,14072.532,14675.016,15369.551,16281.225,15954.747,15660.009
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,563.434,630.882,722.631,885.996,1107.276,1204.596,1285.456,1340.165,1409.097,1766.676,1898.064,1987.077,2143.687,2571.725,2808.203
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1422.179,1781.958,1874.735,2070.308,2115.364,2725.832,2910.34,3476.548,3970.503,4983.292,5819.112,5914.355,6525.029,6484.387,6307.438
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,26521.589,27480.309,28390.969,29634.393,30853.466,32045.449,32542.429,33726.515,34881.795,35915.009,36281.935,37097.828,38139.264,38628.126,38791.505
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",5186.147,5330.825,5255.534,5790.73,6192.798,6520.045,5993.355,5189.838,5917.457,6413.436,6195.434,5986.406,6018.34,6133.214,6387.33
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,16.161,16.977,18.175,19.31,19.579,20.842,20.252,20.662,21.72,23.695,23.711,23.902,24.021,24.802,23.724
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",3602.546,3351.24,3247.411,3185.862,3024.732,3420.29,3479.136,3268.284,3471.8,3924.459,3924.369,3828.526,3914.554,2853.542,2641.347
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,12312.545,12295.605,13045.539,12690.799,12777.367,12657.222,12563.499,12684.786,12800.464,12567.493,13868.126,13580.744,13262.114,13101.808,12964.21
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,7299.802,7422.26,7509.9,8789.664,9044.388,9072.129,8869.618,8571.026,8017.387,8840.31,8925.112,8420.74,8321.531,8208.132,8199.111
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",276.544,278.06,276.213,296.589,316.247,318.823,312.931,323.561,321.491,327.809,340.604,330.647,344.663,356.869,363.206
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,5716.83,5923.131,5732.307,6360.371,5538.573,5588.85,5101.747,5004.653,5128.864,5931.322,5443.26,5151.698,5239.467,4940.881,5163.346
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,4819.954,4762.959,4604.834,5016.86,5678.755,5478.083,5456.608,5775.053,5836.408,5766.482,5977.8,6276.493,6513.077,6456.243,6239.08
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",11365.883,11194.133,12437.518,11980.62,12757.554,13254.323,12999.652,12720.329,12391.744,12718.068,12681.066,12373.034,12574.898,13116.881,13247.847
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,2.075801930097,2.231254579107,1.825061482655,1.85886554042,1.626188870749,1.528358752798,1.414900019016,1.361514618724,1.24229085033,1.363956918369,1.37182010082,1.33496481363,1.371389597992,1.466918015447,1.643024060597
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",2.075801930097,2.231254579107,1.825061482655,1.85886554042,1.626188870749,1.528358752798,1.414900019016,1.361514618724,1.24229085033,1.363956918369,1.37182010082,1.33496481363,1.371389597992,1.466918015447,1.643024060597
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,65.76740447215,65.789914431932,67.10805829049,67.444598142251,67.560438966943,68.120693440235,70.667388583964,71.132675451251,71.116743732538,70.379032243809,68.867436585894,69.021320998459,67.801400305939,66.480663867275,64.819974058913
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,45.469464005102,46.164815884809,47.672202612687,48.733450435977,50.970932459516,51.236191404223,54.329613346651,55.363172070626,54.730586447852,53.968155899571,52.049695878482,53.137223599463,53.208230202835,53.44710367499,52.461657943573
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,45.287535587239,46.024492617861,47.521492912891,48.590461383614,50.843972204465,51.1029512457,54.192822139881,55.239483259196,54.594445390964,53.827314475363,51.917609399976,53.006889590468,53.072049981558,53.345325865625,52.375057216505
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.181928417863,0.140323266948,0.150709699796,0.142989052363,0.126960255051,0.133240158523,0.13679120677,0.123688811429,0.136141056889,0.140841424208,0.132086478506,0.130334008995,0.136180221278,0.101777809366,0.086600727068
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",0.406484913695,0.496313251884,0.47932228664,0.342605671466,0.35315475962,0.321978092946,0.303190585616,0.271170416118,0.319424354217,0.299144787162,0.323204089647,0.360077520372,0.367234058558,0.389903472847,0.376861596687
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,6.985227647418,5.861772683495,7.032660265871,7.173538781161,6.1012779947,7.127354063489,7.083692460626,6.518138330182,7.413338818579,7.769540940212,7.635090051093,7.281901959267,6.947601546646,5.208842522558,4.328493148659
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,12.906227905935,13.267012611744,11.923873125292,11.195003253646,10.135073753106,9.435169879576,8.95089219107,8.980194634325,8.65339411189,8.342190616864,8.859446566672,8.242117919358,7.2783344979,7.434814196881,7.652961369994
