Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",328.236,298.296,295.656,288.061,277.588,287.647,296.184,320.471,333.324,327.64,295.748,268.519,260.801,282.58,261.185
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,130.803,115.212,115.643,107.183,95.989,182.962,188.464,179.232,186.763,178.84,165.98,165.435,152.32,217.086,222.087
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,136310.897,142493.521,148075.32600000003,150847.113,152662.56100000002,155261.69299999997,150205.88,155252.415,159313.50699999998,161978.23600000003,162932.33000000002,165623.56800000003,173820.23700000002,174911.445,176613.904
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,16325.786,17636.45,18687.894,19268.631,19223.184,19144.883,16339.7,17717.434,19126.177,20642.088,19563.247,18982.431,19105.922,19195.348,19867.225
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,19270.421,19875.431,20702.006,21710.266,21373.344,21946.364,19021.735,21131.721,22653.409,22892.339,23622.681,24105.882,25337.273,26650.451,26363.8
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",11693.685,12225.76,12633.298,12539.789,12771.586,13291.653,12611.953,13421.528,12817.442,13038.796,13346.534,13566.017,13935.695,14319.808,13477.792
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,399.756,461.933,543.534,660.301,821.88,876.334,951.595,984.828,1042.533,1301.093,1435.271,1477.654,1688.117,1935.984,2208.341
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,1619.33,1966.541,2025.157,2422.337,2502.391,3011.876,3458.383,3718.623,3953.555,4563.007,5059.495,5706.844,6535.282,6929.357,7286.206
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,32236.437,32999.674,33732.093,35009.662,36243.684,37532.159,38487.41,39897.177,40982.233,41957.902,42264.316,42944.973,43824.188,44101.911,44163.736
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",1253.707,1528.426,1604.728,1490.55,1592.593,1723.677,1544.778,1666.114,1631.267,1807.637,1696.287,1732.221,1748.552,1916.675,1749.999
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",2175.244,2489.841,2723.884,2611.744,2623.749,2693.636,2543.604,2339.664,2531.58,2691.58,2847.143,2895.145,2893.605,2972.374,3145.336
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,17699.535,19055.966,20174.194,20724.083,20797.221,20262.547,19945.163,19304.189,18711.416,17387.637,17303.753,17678.673,20226.245,18908.341,18998.151
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,5577.012,5712.011,5800.915,5872.344,5927.812,5657.876,5719.797,5624.556,5768.288,5843.75,5998.519,6201.483,5966.426,6265.826,6558.429
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",505.079,510.47,503.979,514.433,538.981,549.124,533.348,549.187,550.244,564.59,581.334,567.219,589.984,612.403,628.759
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,6352.153,6833.573,6843.696,6233.009,6323.959,6570.725,6597.347,6544.451,6843.724,6678.7,7206.284,7070.097,7854.73,7443.375,8069.479
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,5663.901,5622.132,6173.223,6009.178,6195.498,6223.593,6462.159,6631.258,6683.517,6741.711,6671.124,6883.399,7207.509,6884.361,7011.364
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",15538.851,15575.313,15926.725,15780.786,15726.679,15777.246,15988.908,15721.685,16018.122,15867.406,15336.342,15811.53,16906.709,16775.231,17085.287
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,5.755956072905,5.61647927061,5.337155809175,5.774589284668,5.783123084077,5.773697811439,5.91644794844,5.86173404202,5.585367068002,5.806453634414,5.908591463718,5.820686717261,5.549038597696,5.814738104488,6.049310423798
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",5.755956072905,5.61647927061,5.337155809175,5.774589284668,5.783123084077,5.773697811439,5.91644794844,5.86173404202,5.585367068002,5.806453634414,5.908591463718,5.820686717261,5.549038597696,5.814738104488,6.049310423798
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,27.083887454764,26.773243875825,25.364241336034,25.03696951121,24.766516888085,25.71855890137,27.179891488916,26.071714311839,26.608908947391,26.612554861704,27.728179285571,28.076817124739,27.727274121404,25.99387463088,22.589128028228
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,0.095119854199,0.091770533743,0.140360776039,0.154791976051,0.069771283457,0.070655837384,0.080756060162,0.087589438277,0.310577088108,0.744389488941,0.842126053744,1.274220493269,1.331991383697,1.409766044889,1.499506365158
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-2---Minería no petrolera<C1>,0.095119854199,0.091770533743,0.140360776039,0.154791976051,0.069771283457,0.070655837384,0.080756060162,0.087589438277,0.310577088108,0.744389488941,0.842126053744,1.274220493269,1.331991383697,1.409766044889,1.499506365158
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|22---Generación, transmisión y distribución de energía eléctrica, suministro de agua y de gas por ductos al consumidor final<C1>",0.765124598293,0.90253764626,0.969103786109,1.131282706469,1.194149018602,1.166856908233,1.278449061037,1.475520465805,1.538339728337,1.550612211471,1.424877540352,1.607130109763,1.552868291057,1.555434993656,1.613328388412
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|23---Construcción<C1>,11.455706101403,11.717080572985,10.18607098388,9.720114900418,9.5722677036,10.817703452134,12.098782550258,12.288105215564,12.395655391206,13.016163527353,13.520942115799,13.656236046266,13.977784236196,11.448498206752,9.347368398255
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras<C1>,14.767936900869,14.061855122837,14.068705790005,14.030779928272,13.930328882427,13.663342703619,13.721903817459,12.220499192193,12.364336739741,11.301389633939,11.940233575676,11.539230475441,10.864630210455,11.580175385583,10.128924876402
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|311---Industria alimentaria<C1>,2.771644121052,2.634547342043,2.620942971192,2.491018230483,2.474007697087,2.53534174055,2.5524310745,2.558814460718,2.493772467999,2.506493538842,2.683191989103,2.79627251257,2.751585221865,3.061281445503,3.340345462245
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|312---Industria de las bebidas y del tabaco<C1>,2.191769674786,2.241740343551,2.486362876956,2.890206712737,3.41791669948,3.11962620119,3.245904020479,1.879334511422,2.031430263929,1.864670732399,2.048236975015,2.129602770073,2.36042802308,2.639770847955,2.488421760755
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|313-314---Fabricación de insumos textiles y acabado de textiles; Fabricación de productos textiles, excepto prendas de vestir<C1>",0.150430665673,0.13312143578,0.122910155648,0.120133338791,0.11242935736,0.095687409574,0.094808842189,0.09714403593,0.086065961042,0.079879365573,0.075845980793,0.075435523728,0.073807460338,0.092315506229,0.11210964223
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|315-316---Fabricación de prendas de vestir; Curtido y acabado de cuero y piel, y fabricación de productos de cuero, piel y materiales sucedáneos<C1>",0.269672046565,0.24612208726,0.234923033465,0.222067728226,0.199242670768,0.201870165105,0.22130169695,0.245809594515,0.231844845668,0.219386108499,0.201372638985,0.154701732701,0.151116930623,0.17145795346,0.180035571059
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|321---Industria de la madera<C1>,0.67311514889,0.781610337644,0.685666923489,0.716405553849,0.608054406097,0.590115012286,0.535646173308,0.604127393279,0.621351660136,0.580682996926,0.434991244725,0.441377317093,0.364769478976,0.427697323205,0.54744271834
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|322-323---Industria del papel; Impresión e industrias conexas<C1>,0.108774496766,0.114231926187,0.110607018997,0.116069099408,0.112455288214,0.117726488858,0.107637629128,0.079973117879,0.086933783701,0.093731992539,0.099578041308,0.097501675615,0.091990811122,0.094752535789,0.097786734596
