Descriptores,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016<R>,2017<P>
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|337---Fabricación de muebles, colchones y persianas<C1>",1549.254,1773.343,1637.761,1536.63,1451.723,1426.299,1390.779,1436.201,1521.057,1632.323,1406.752,1320.917,1422.836,1399.4,1436.498
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades secundarias|31-33---Industrias manufactureras|339---Otras industrias manufactureras<C1>,4578.056,4838.641,4933.448,5441.218,5331.996,5535.603,5325.148,5011.542,5211.454,6199.947,6250.041,6551.135,7293.602,8246.919,9098.472
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias<C1>,199122.708,205981.537,213381.81799999997,227212.104,235072.52199999997,243496.83899999998,223917.875,236301.60499999998,246718.06000000006,256983.607,260299.21999999997,264063.671,278317.649,289749.09300000005,298315.37499999994
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|43---Comercio al por mayor<C1>,29855.828,30248.242,32234.52,34029.441,35351.512,36317.28,31243.207,34990.312,37343.206,39253.348,39135.309,41103.262,45186.434,48786.643,49352.612
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|46---Comercio al por menor<C1>,32891.208,34024.508,35440.544,37963.814,42146.753,44310.122,36572.606,38624.113,41379.124,42426.379,43818.196,42436.09,44847.167,42824.156,45286.953
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|48-49---Transportes, correos y almacenamiento<C1>",16089.456,16283.53,16785.817,17769.056,18385.81,17991.081,15689.262,17408.943,18072.099,19076.993,19990.86,21106.707,23126.3,25384.329,27511.871
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|51---Información en medios masivos<C1>,1790.215,2076.074,2428.192,3169.821,3731.705,3978.128,4154.275,4425.539,4529.185,5831.322,6266.703,6533.425,7514.875,9475.946,10472.56
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|52---Servicios financieros y de seguros<C1>,3749.041,4652.194,4044.812,4633.39,5070.164,6315.497,6807.35,8052.924,8331.364,9580.972,11358.263,12735.571,14480.074,16232.913,17877.137
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|53---Servicios inmobiliarios y de alquiler de bienes muebles e intangibles<C1>,49482.554,50954.156,51994.846,53234.804,54344.742,55406.946,56192.835,57825.374,59561.477,61100.885,61771.804,62898.551,64470.068,65835.762,66665.494
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|54---Servicios profesionales, científicos y técnicos<C1>",3188.934,4099.204,4263.404,4865.045,4716.063,4730.095,4131.849,3822.495,4022.98,4129.069,4430.025,4418.166,4462.829,5045.416,4718.512
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|55---Corporativos<C1>,46.227,46.214,48.249,50.65,50.358,48.514,41.913,43.759,45.451,48.461,47.476,48.207,51.55,57.423,58.561
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|56---Servicios de apoyo a los negocios y manejo de residuos y desechos, y servicios de remediación<C1>",5458.029,5648.007,6196.052,6607.234,6642.571,6460.507,5330.91,6368.948,7008.306,7625.469,8200.115,8063.009,8339.029,8374.245,8237.403
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|61---Servicios educativos<C1>,15865.265,16184.349,16560.629,18382,18581.106,20568.74,18994.446,19109.543,19976.858,20740.228,18875.321,19282.549,19131.857,19582.9,20017.06
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|62---Servicios de salud y de asistencia social<C1>,9544.517,10120.935,10505.371,11062.555,12026.61,11286.996,10319.651,10490.351,11072.728,10753.21,10809.537,10504.914,9810.216,10253.443,10692.694
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|71---Servicios de esparcimiento culturales y deportivos, y otros servicios recreativos<C1>",1062.916,1068.846,1049.654,1141.055,1196.805,1177.993,1140.467,1145.34,1135.278,1165.463,1198.506,1160.76,1218.219,1262.415,1265.622
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|72---Servicios de alojamiento temporal y de preparación de alimentos y bebidas<C1>,7612.652,8531.909,8293.606,8912.666,7609.848,8932.106,8063.444,8084.042,7724.338,7301.801,7298.381,6575.993,8148.844,8178.178,8060.729
Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|81---Otros servicios excepto actividades gubernamentales<C1>,8130.292,8182.193,8660.868,8942.282,9294.66,9571.232,9387.406,9162.105,9071.39,9564.678,9590.523,9242.814,9423.243,9777.412,9606.657
"Valores constantes|Millones de pesos|B.1bV---Valor agregado bruto|Actividades terciarias|93---Actividades legislativas, gubernamentales, de impartición de justicia y de organismos internacionales y extraterritoriales<C1>",14355.574,13861.176,14875.254,16448.291,15923.815,16401.602,15848.254,16747.817,17444.276,18385.329,17508.201,17953.653,18106.944,18677.912,18491.51
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Total<C1>,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias<C1>,5.927620843078,5.910845359477,5.756693376803,5.896782939378,6.065295261069,5.569292682348,6.313208295462,6.517955323791,5.952052123844,5.613423391642,6.115718984659,6.375608568662,6.350501251337,5.581071526808,5.984232537377
"Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades primarias|11---Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza<C1>",5.927620843078,5.910845359477,5.756693376803,5.896782939378,6.065295261069,5.569292682348,6.313208295462,6.517955323791,5.952052123844,5.613423391642,6.115718984659,6.375608568662,6.350501251337,5.581071526808,5.984232537377
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias<C1>,38.825992459942,39.403205792349,39.419077365054,39.957595751639,39.851519356083,39.19006115904,37.857946248564,36.923014084228,36.326673184334,38.419130440388,39.232889565434,39.386029996494,39.626910784469,40.81325094019,40.416195593145
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería<C1>,1.929454092579,1.713116026424,2.705996380974,3.02512843297,2.999243851236,2.809194377948,2.673345454315,2.621375262143,2.755760067367,3.172646280469,3.43728237598,3.118971757006,2.641766075432,3.04020588996,3.660051727371
Valores constantes|Participación porcentual|B.1bV---Valor agregado bruto|Actividades secundarias|21---Minería|21-1---Minería petrolera<C1>,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
